,service_name,postcode,suburb,state,geoj_lat,geoj_lon,home_care_places
2136,Japara Viewhills Manor,3802,ENDEAVOUR HILLS,VIC,-37.9752905,145.2761453,1
2137,Thomas and Rosetta Agst Aged Care Facility,2076,WAHROONGA,NSW,-33.72071669,151.1166024,1
2138,St Vincent's Care Services Hawthorn,3123,HAWTHORN EAST,VIC,-37.83177077,145.0538478,1
2139,Algester Lodge,4115,ALGESTER,QLD,-27.60778616,153.0330169,1
2140,Genista Aged Care Facility,2145,GREYSTANES,NSW,-33.81840805,150.9477393,1
2141,Hawksbury Gardens Aged Care Facility,5108,SALISBURY NORTH,SA,-34.75037845,138.622967,1
2142,Uniting Salamander Bay,2317,SALAMANDER BAY,NSW,-32.73024951,152.0834705,1
2143,Villa Serena,4226,ROBINA,QLD,-28.08029973,153.3805289,1
2144,BlueCross Broughtonlea,3127,SURREY HILLS,VIC,-37.827812,145.104246,1
2145,IRT Greenwell Gardens,2541,NOWRA,NSW,-34.86994118,150.6088164,1
2146,Frank Prendergast House,6164,SUCCESS,WA,-32.13661662,115.8584244,1
2147,Clarence Estate Residential Health and Aged Care,6330,SPENCER PARK,WA,-35.00295411,117.9012744,1
2148,Peninsula Palms Retirement Village,4022,ROTHWELL,QLD,-27.21082116,153.0598607,1
2149,LHI Glynde,5070,GLYNDE,SA,-34.89569225,138.6481807,1
2150,BlueCross Glengowrie,3046,GLENROY,VIC,-37.70384033,144.9553432,1
2151,Regency Green Multi-Cultural Aged Care Service,5010,REGENCY PARK,SA,-34.86774223,138.5670017,1
2152,Resthaven Craigmore,5114,CRAIGMORE,SA,-34.69050904,138.7116763,1
2153,St George's Care Centre,6053,BAYSWATER,WA,-31.91580443,115.9057423,1
2154,Bupa Merrimac,4226,MERRIMAC,QLD,-28.05266598,153.3705508,1
2155,Bupa Bendigo,3550,BENDIGO,VIC,-36.73439989,144.2811227,1
2156,Bellevue Care Centre,4055,FERNY HILLS,QLD,-27.38689616,152.9324542,1
2157,Marco Polo Aged Care Facility,2526,UNANDERRA,NSW,-34.45587511,150.8310887,1
2158,Alexander Aged Care,2100,BROOKVALE,NSW,-33.75929734,151.2773867,1
2159,Glenview Community Services Inc.,7010,GLENORCHY,TAS,-42.83500162,147.2816501,1
2160,Japara Elanora,3186,BRIGHTON,VIC,-37.92954665,144.9919056,1
2161,Japara Kelaston,3355,WENDOUREE,VIC,-37.53596427,143.8257695,1
2162,Wellington Views,7017,OLD BEACH,TAS,-42.760521,147.2650036,1
2163,St Ann's Homes Davey Street,7000,HOBART,TAS,-42.89089624,147.3224136,1
2164,Regis Cranbourne,3977,JUNCTION VILLAGE,VIC,-38.13667448,145.2920234,1
2165,Southern Cross Care Kildare Residential Aged Care,2035,MAROUBRA,NSW,-33.94166792,151.2429085,1
2166,Disability SA Northgate,5085,NORTHGATE,SA,-34.8546643,138.6268082,1
2167,Raffles Assisted Aged Care,2486,TWEED HEADS SOUTH,NSW,-28.20055607,153.5361545,1
2168,Southern Cross Care Moama Residential Aged Care,2731,MOAMA,NSW,-36.10342732,144.7615987,1
2169,Regents Garden Residential Aged Care Resort - Lake Joondalup,6065,WANNEROO,WA,-31.71862913,115.7774533,1
2170,Myrtleford Lodge Aged Care,3737,MYRTLEFORD,VIC,-36.55698173,146.7213697,1
2171,Olivet Aged Persons Home,3134,RINGWOOD,VIC,-37.8082798,145.239962,1
2172,Baptcare - Hedley Sutton Community,3124,CAMBERWELL,VIC,-37.82171841,145.0626288,1
2173,Baptcare - Karana Community,3101,KEW,VIC,-37.8017417,145.0312585,1
2174,Freemasons Nursing Home,7015,LINDISFARNE,TAS,-42.851492,147.359066,1
2175,AnglicareSA Westbourne Park,5041,WESTBOURNE PARK,SA,-34.9721135,138.596466,1
2176,Little Para Hostel,5112,ELIZABETH VALE,SA,-34.75580515,138.6574263,1
2177,McNamara Lodge,6210,MEADOW SPRINGS,WA,-32.50333,115.7536,1
2178,Churches of Christ Care Barcoo Living Multi Purpose Service Blackall,4472,BLACKALL,QLD,-24.42332318,145.4632916,9
2179,BlueCross Silverwood,3106,TEMPLESTOWE,VIC,-37.752514,145.136153,1
2180,Tabulam & Templer Home for the Aged,3153,BAYSWATER,VIC,-37.8552364,145.2625201,1
2181,Sutton Park Assisted Aged Care,3338,MELTON SOUTH,VIC,-37.71585236,144.5729397,1
2182,Lifeview The Willows,3150,WHEELERS HILL,VIC,-37.907797,145.188659,1
2183,West Tamar Health and Community Service MPS,7270,BEACONSFIELD,TAS,-41.19386125,146.8060096,1
2184,Campbell Town Health and Community Services,7210,CAMPBELL TOWN,TAS,-41.9264255,147.4932275,14
2185,Springsure Hospital Multipurpose Health Service,4722,SPRINGSURE,QLD,-24.12010942,148.0846635,1
2186,Dirranbandi Multipurpose Health Service,4486,DIRRANBANDI,QLD,-28.579315,148.229152,1
2187,Mossman Multipurpose Health Service,4873,MOSSMAN,QLD,-16.46409425,145.3681329,12
2188,Woorabinda Multipurpose Health Service,4713,WOORABINDA,QLD,-24.12594935,149.458656,6
2189,Texas Multipurpose Health Service,4385,TEXAS,QLD,-28.85414881,151.1832254,15
2190,Inglewood Multipurpose Health Service,4387,INGLEWOOD,QLD,-28.417768,151.061926,6
2191,Theodore Multipurpose Health Service,4719,THEODORE,QLD,-24.94356382,150.0757948,13
2192,Barcaldine Multipurpose Health Service,4725,BARCALDINE,QLD,-23.55335807,145.2940846,8
2193,Alpha and Jericho Multipurpose Health Service,4724,ALPHA,QLD,-23.65522608,146.6368834,1
2194,Quilpie Multipurpose Health Service,4480,QUILPIE,QLD,-26.61591001,144.2738463,1
2195,Mundubbera Multipurpose Health Service,4626,MUNDUBBERA,QLD,-25.58824837,151.2940102,1
2196,Baptcare - Strathalan Community,3085,MACLEOD,VIC,-37.728109,145.076809,1
2197,Glengollan Village,3156,FERNTREE GULLY,VIC,-37.874463,145.294564,1
2198,Carinity Shalom,4701,KAWANA,QLD,-23.337974,150.499893,1
2199,Cooktown Multipurpose Health Service,4895,COOKTOWN,QLD,-15.47774699,145.2504154,10
2200,Clermont Multipurpose Health Service,4721,CLERMONT,QLD,-22.83451171,147.6331318,18
2201,Uniting AgeWell Strathdon Community,3131,FOREST HILL,VIC,-37.84291666,145.172682,1
2202,Tocumwal Lions Community Hostel,2714,TOCUMWAL,NSW,-35.81528481,145.5699176,1
2203,Lifeview Emerald Glades,3782,EMERALD,VIC,-37.925897,145.442624,1
2204,Costa House,3212,LARA,VIC,-38.0265043,144.4034817,1
2205,Jindera Gardens Hostel,2642,JINDERA,NSW,-35.95101441,146.8907246,1
2206,Haddington Nursing Home,2372,TENTERFIELD,NSW,-29.040912,152.014761,1
2207,Bupa Dural,2158,DURAL,NSW,-33.69333852,151.0164699,1
2208,Bupa Barrabool,3216,BELMONT,VIC,-38.1660727,144.3367079,1
2209,Beechworth Health Service Residential Care Program,3747,BEECHWORTH,VIC,-36.3500662,146.690617,1
2210,Edward Collick Home,6430,SOUTH KALGOORLIE,WA,-30.75995173,121.4848021,1
2211,501 Respite & Care Services,4216,BIGGERA WATERS,QLD,-27.92220371,153.384513,1
2212,Buckland,2777,SPRINGWOOD,NSW,-33.69468968,150.5799044,1
2213,Regis Tiwi,810,TIWI,NT,-12.36335837,130.8803008,1
2214,Opal Murdoch,6163,MURDOCH,WA,-32.07116259,115.8239993,1
2215,Snug Village,7054,SNUG,TAS,-43.06674521,147.2576882,1
2216,Regents Garden - Bateman,6150,BATEMAN,WA,-32.0465429,115.8482913,1
2217,Aegis Shawford,6018,INNALOO,WA,-31.89822909,115.8013529,1
2218,Helping Hand Aged Care - Mawson Lakes Facility,5095,MAWSON LAKES,SA,-34.81011698,138.6105773,1
2219,Lexington Gardens,3171,SPRINGVALE,VIC,-37.9482271,145.1421503,1
2220,Rosewood Care West Perth,6915,MT HAWTHORN,WA,-31.919002,115.835365,1
2221,Fronditha Clayton Aged Care,3169,CLAYTON SOUTH,VIC,-37.936301,145.108061,1
2222,Baptcare Amberlea Community,3818,DROUIN,VIC,-38.13869041,145.8534714,1
2223,Estia Health Werribee,3030,WERRIBEE,VIC,-37.90839788,144.6649246,1
2224,BlueCross Chelsea Manor,3196,CHELSEA,VIC,-38.04918021,145.123058,1
2225,Opal by the Bay,3934,MOUNT MARTHA,VIC,-38.25034983,145.0588593,1
2226,Aurrum Erina,2250,ERINA,NSW,-33.43410231,151.3992373,1
2227,Leeton Hospital,2705,LEETON,NSW,-34.54583624,146.4099838,1
2228,Calvary St Joseph's Retirement Community,2304,SANDGATE,NSW,-32.85897674,151.7034411,1
2229,Baptistcare William Carey Court,6280,BROADWATER,WA,-33.66124,115.29076,1
2230,Blue Hills Manor,2170,PRESTONS,NSW,-33.94897121,150.8592218,1
2231,Aurrum Reservoir,3073,RESERVOIR,VIC,-37.70366673,145.0179883,1
2232,Southern Cross Care Facility Caloundra,4551,LITTLE MOUNTAIN,QLD,-26.77574212,153.08563,1
2233,Coolah Multi-Purpose Service,2843,COOLAH,NSW,-31.821537,149.709992,7
2234,Barraba Multi-Purpose Service,2347,BARRABA,NSW,-30.38207239,150.6066656,1
2235,Estia Health Plenty Valley,3752,SOUTH MORANG,VIC,-37.652707,145.087432,1
2236,Denman Multi-Purpose Service,2328,DENMAN,NSW,-32.38990911,150.6898199,1
2237,Rylstone Multi-Purpose Service,2849,RYLSTONE,NSW,-32.804471,149.9755645,1
2238,Fairlea Aged Care @ Harris Park,2150,HARRIS PARK,NSW,-33.82329955,151.0117221,1
2239,Lorocco,4152,CARINDALE,QLD,-27.50157819,153.1172173,1
2240,SomerCare,3912,SOMERVILLE,VIC,-38.225146,145.168229,1
2241,Indochinese Aged Care Services,2177,BONNYRIGG,NSW,-33.89394001,150.8947239,1
2242,Coastal Waters Aged Care,2540,WORROWING HEIGHTS,NSW,-35.08806709,150.6402229,1
2243,Lightning Ridge Multi-Purpose Service,2834,LIGHTNING RIDGE,NSW,-29.42991,147.98206,2
2244,War Veterans Home Myrtle Bank,5064,MYRTLE BANK,SA,-34.96065973,138.63421,1
2245,Estia Health Willoughby,2068,WILLOUGHBY,NSW,-33.80317962,151.1941657,1
2246,BlueCross Monterey,3046,GLENROY,VIC,-37.7018096,144.9153493,1
2247,Proserpine Nursing Home,4800,PROSERPINE,QLD,-20.40374094,148.57349,1
2248,Courtlands Aged Care Facility,2151,NORTH PARRAMATTA,NSW,-33.79474958,151.0109217,1
2249,Tuart Lodge,6030,MERRIWA,WA,-31.65734987,115.7080843,1
2250,Catholic Healthcare St Catherine's Aged Care,2795,GORMANS HILL,NSW,-33.433228,149.586132,1
2251,Regis Dandenong North,3175,DANDENONG NORTH,VIC,-37.954412,145.196679,1
2252,Fronditha Thalpori Aged Care Services - St Albans,3021,ST ALBANS,VIC,-37.76036474,144.8105657,1
2253,Alstonville Adventist Aged Care Facility,2477,ALSTONVILLE,NSW,-28.83104727,153.4396413,1
2254,Wearne Home,6210,DUDLEY PARK,WA,-32.53621492,115.7206299,1
2255,Coolum Beach Care Centre,4573,COOLUM BEACH,QLD,-26.51908066,153.0835503,1
2256,BlueCross Western Gardens,3020,SUNSHINE,VIC,-37.7921242,144.8277317,1
2257,Estia Health Burton,5110,BURTON,SA,-34.74215885,138.6106649,1
2258,Kronstadt Gardens,3175,DANDENONG SOUTH,VIC,-37.996775,145.202887,1
2259,Bethel Aged Care Facility,2298,WARATAH,NSW,-32.89933587,151.7229795,1
2260,Ruckers Hill Aged Care Facility,3070,NORTHCOTE,VIC,-37.778446,144.997644,1
2261,AnglicareSA Brompton,5007,BROMPTON,SA,-34.90402872,138.5733222,1
2262,Craigcare Moonee Ponds,3039,MOONEE PONDS,VIC,-37.76446185,144.9120431,1
2263,Alpine - Myrtleford MPS,3737,MYRTLEFORD,VIC,-36.55454457,146.7275267,1
2264,Emmaus,2444,PORT MACQUARIE,NSW,-31.46448539,152.8922534,1
2265,Estia Health Dalmeny,2546,DALMENY,NSW,-36.16574813,150.1282068,1
2266,The Belmont Residential Aged Care,3216,BELMONT,VIC,-38.1779266,144.3399375,1
2267,The Queen Victoria Home,7015,LINDISFARNE,TAS,-42.84729186,147.3577226,1
2268,Glanville Village,3564,ECHUCA,VIC,-36.13819716,144.7488185,1
2269,Churches of Christ Kolan Gardens Aged Care Facility Gin Gin,4671,GIN GIN,QLD,-24.98429149,151.9520699,1
2270,Minchinbury Manor,2766,ROOTY HILL,NSW,-33.78179432,150.833335,1
2271,Bribie Cove,4507,BONGAREE,QLD,-27.06631851,153.1603394,1
2272,Huon Regional Care,7184,NUBEENA,TAS,-43.10307558,147.7421554,6
2273,Ozcare Ozanam Villa - Burleigh,4220,BURLEIGH HEADS,QLD,-28.09949344,153.4455487,1
2274,Southern Cross Care Marsfield Residential Aged Care,2122,MARSFIELD,NSW,-33.78145033,151.1045325,1
2275,Bangalor Retreat,2485,TWEED HEADS WEST,NSW,-28.19198108,153.4936814,1
2276,MercyCare Maddington,6109,MADDINGTON,WA,-32.04240149,116.0051789,1
2277,McCracken Views,5211,VICTOR HARBOR,SA,-35.53121138,138.6378722,1
2278,Regis Brighton,3186,BRIGHTON,VIC,-37.906534,145.005299,1
2279,Casey Manor Hostel,3805,NARRE WARREN SOUTH,VIC,-38.06493873,145.2983439,1
2280,Japara The Homestead,5098,WALKLEY HEIGHTS,SA,-34.83664051,138.639167,1
2281,BaptistCare Aminya Centre,2153,BAULKHAM HILLS,NSW,-33.75767277,151.0000114,1
2282,Victoria Grange Residential Aged Care Facility,3133,VERMONT SOUTH,VIC,-37.85926655,145.1851403,1
2283,Glenara Lakes,7249,YOUNGTOWN,TAS,-41.48650617,147.1623109,1
2284,Estia Health Salisbury,5108,SALISBURY,SA,-34.75438614,138.6471816,1
2285,Sandpiper Lodge,5214,GOOLWA,SA,-35.49127161,138.7941676,1
2286,Onkaparinga Lodge,5163,HUNTFIELD HEIGHTS,SA,-35.15187311,138.5209521,1
2287,Southern Cross Care West Beach,5024,WEST BEACH,SA,-34.93594752,138.5086031,1
2288,Estia Health Strathalbyn,5255,STRATHALBYN,SA,-35.26115682,138.9018245,1
2289,Estia Health Salisbury East,5109,SALISBURY EAST,SA,-34.77135267,138.6661719,1
2290,Uniting AgeWell Queenborough Rise,7005,SANDY BAY,TAS,-42.90486007,147.3313324,1
2291,Catholic Healthcare Our Lady of Loreto Gardens,2259,HAMLYN TERRACE,NSW,-33.24414632,151.4677064,1
2292,Aegis Shoalwater,6169,SHOALWATER,WA,-32.29303631,115.7088147,1
2293,BaptistCare Shalom Centre,2113,MACQUARIE PARK,NSW,-33.777251,151.11049,1
2294,Mallee Track - Ouyen MPS,3490,OUYEN,VIC,-35.07372131,142.3131705,1
2295,Orbost MPS,3888,ORBOST,VIC,-37.701717,148.465536,1
2296,Otway Health MPS,3233,APOLLO BAY,VIC,-38.753898,143.664614,3
2297,Corryong MPS,3707,CORRYONG,VIC,-36.198536,147.903413,8
2298,Regis Port Stephens,2315,CORLETTE,NSW,-32.72935993,152.1148183,1
2299,Ozcare Noosa Heads,4567,NOOSA HEADS,QLD,-26.40418999,153.0911402,1
2300,Opal Burpengary Gardens,4505,BURPENGARY,QLD,-27.169301,152.9652955,1
2301,BaptistCare Caloola Centre,2650,WAGGA WAGGA,NSW,-35.15455,147.36955,1
2302,Heritage Gardens,3153,BAYSWATER,VIC,-37.832706,145.267072,1
2303,Adventist Retirement Village - Victoria Pt,4165,VICTORIA POINT,QLD,-27.59537326,153.2823166,1
2304,HammondCare - Woy Woy,2256,WOY WOY,NSW,-33.49826905,151.3042523,1
2305,Brightwater Madeley,6065,MADELEY,WA,-31.81167058,115.8342704,1
2306,Riddell Gardens Hostel,3429,SUNBURY,VIC,-37.561983,144.716132,1
2307,Grace Munro Centre,2359,BUNDARRA,NSW,-30.16547668,151.0759389,1
2308,BaptistCare Orana Centre,2250,POINT CLARE,NSW,-33.43800507,151.3213014,1
2309,Esida Lodge,4122,MOUNT GRAVATT EAST,QLD,-27.52858683,153.0907546,1
2310,Bethanie Fields,6232,EATON,WA,-33.31569236,115.7231628,1
2311,Osboine Contemporary Aged Care,6053,BAYSWATER,WA,-31.92266232,115.9237202,1
2312,Blayney Multi-Purpose Service,2799,BLAYNEY,NSW,-33.537702,149.250699,1
2313,Boggabri Multi-Purpose Service,2382,BOGGABRI,NSW,-30.712447,150.041501,3
2314,Collarenebri Multi-Purpose Service,2833,COLLARENEBRI,NSW,-29.54535993,148.578271,2
2315,Coolamon-Ganmain Multi-Purpose Service,2701,COOLAMON,NSW,-34.81502261,147.1926188,1
2316,Gilgandra Multi-Purpose Service,2827,GILGANDRA,NSW,-31.704174,148.664839,1
2317,Grenfell Multi-Purpose Service,2810,GRENFELL,NSW,-33.894262,148.157207,6
2318,Gulargambone Multi-Purpose Service,2828,GULARGAMBONE,NSW,-31.330029,148.469074,2
2319,Jerilderie Multi-Purpose Service,2716,JERILDERIE,NSW,-35.356943,145.719071,5
2320,Kyogle Multi-Purpose Service,2474,KYOGLE,NSW,-28.627076,153.001728,6
2321,Lake Cargelligo Multi-Purpose Service,2672,LAKE CARGELLIGO,NSW,-33.29172571,146.3756539,1
2322,Winton Multipurpose Health Service,4735,WINTON,QLD,-22.38342898,143.042993,1
2323,Mid West - Wudinna MPS,5652,WUDINNA,SA,-33.04886,135.4674,1
2324,Mallee - Lameroo MPS,5302,LAMEROO,SA,-35.32854081,140.515444,1
2325,Kangaroo Island MPS,5223,KINGSCOTE,SA,-35.65281,137.641302,8
2326,Eastern Eyre - Cleve MPS,5640,CLEVE,SA,-33.6982343,136.4940168,2
2327,Ceduna MPS,5690,CEDUNA,SA,-32.11905069,133.672222,1
2328,Timboon & District Healthcare Service MPS,3268,TIMBOON,VIC,-38.486257,142.977132,1
2329,Robinvale MPS,3549,ROBINVALE,VIC,-34.584114,142.781005,3
2330,Emmaville Multi-Purpose Service,2371,EMMAVILLE,NSW,-29.45011914,151.598799,7
2331,Catholic Healthcare Holy Spirit Croydon,2132,CROYDON,NSW,-33.88917001,151.1104718,1
2332,Sandbrook Assisted Aged Care,4220,BURLEIGH WATERS,QLD,-28.09802702,153.4230145,1
2333,Hill View House - Merrimac,4226,MERRIMAC,QLD,-28.03856336,153.3776221,1
2334,Bolton Clarke Tantula Rise,4572,ALEXANDRA HEADLAND,QLD,-26.67318153,153.0970459,1
2335,Bolton Clarke Talbarra,4133,WATERFORD,QLD,-27.70357077,153.1516164,1
2336,Bolton Clarke Moreton Shores,4164,THORNLANDS,QLD,-27.56338691,153.2800446,1
2337,Arcare Slacks Creek,4127,SLACKS CREEK,QLD,-27.63975715,153.1227875,1
2338,Glasshouse Views,4519,BEERWAH,QLD,-26.85791992,152.9490004,1
2339,Blue Care Gladstone Edenvale Aged Care Facility,4680,GLEN EDEN,QLD,-23.89625114,151.2733155,1
2340,Blue Care Capricorn Aged Care Facility,4703,YEPPOON,QLD,-23.13824657,150.7220098,1
2341,Boandik St Mary's,5290,MOUNT GAMBIER,SA,-37.83650909,140.7882645,1
2342,Calvary Haydon Retirement Community,2617,BRUCE,ACT,-35.251215,149.08761,1
2343,Katanning MPS,6317,KATANNING,WA,-33.68929745,117.5564841,17
2344,Bethania Gardens,4205,BETHANIA,QLD,-27.68673947,153.1585893,1
2345,Opal Raffin Place,4116,CALAMVALE,QLD,-27.61638427,153.0365011,1
2346,Pemberton MPS,6260,PEMBERTON,WA,-34.445068,116.031778,3
2347,Dongara/Mingenew/Eneabba MPS,6525,PORT DENISON,WA,-29.26517,114.93413,8
2348,Beverley MPS,6304,BEVERLEY,WA,-32.10249034,116.9215873,5
2349,Augusta MPS,6290,AUGUSTA,WA,-34.30668,115.15702,4
2350,Lake Grace MPS,6353,LAKE GRACE,WA,-33.10018877,118.4791876,2
2351,Kondinin/Kulin MPS,6367,KONDININ,WA,-32.48896953,118.2656936,4
2352,Norseman MPS,6443,NORSEMAN,WA,-32.199953,121.767697,2
2353,Ravensthorpe MPS,6346,RAVENSTHORPE,WA,-33.585054,120.045938,4
2354,North Midlands MPS,6519,THREE SPRINGS,WA,-29.53785155,115.75921,4
2355,Morawa/Perenjori MPS,6623,MORAWA,WA,-29.21317258,116.0063773,3
2356,Moora/Dandaragan MPS,6510,MOORA,WA,-30.63949736,115.9984507,7
2357,Merredin MPS,6415,MERREDIN,WA,-31.48531,118.27639,7
2358,Regis Port Macquarie,2444,PORT MACQUARIE,NSW,-31.44735179,152.8766264,1
2359,Denmark MPS,6333,DENMARK,WA,-34.95614586,117.3581152,11
2360,Bupa Berwick,3804,NARRE WARREN NORTH,VIC,-37.99402565,145.3115617,1
2361,RFBI Basin View Masonic Village,2540,BASIN VIEW,NSW,-35.08940049,150.5553832,1
2362,York MPS,6302,YORK,WA,-31.89353796,116.7555285,5
2363,Murchison MPS,6642,MEEKATHARRA,WA,-26.59299357,118.4964708,6
2364,Laverton MPS,6440,LAVERTON,WA,-28.626546,122.400058,1
2365,Northampton/Kalbarri MPS,6525,NORTHAMPTON,WA,-28.35177,114.63403,8
2366,Boyup Brook MPS,6244,BOYUP BROOK,WA,-33.83829,116.38923,3
2367,Dalwallinu MPS,6609,DALWALLINU,WA,-30.27735911,116.6571074,3
2368,Dumbleyung/Kukerin MPS,6350,DUMBLEYUNG,WA,-33.310276,117.740472,1
2369,Bruce Rock MPS,6418,BRUCE ROCK,WA,-31.87313,118.1465,2
2370,Quairading MPS,6383,QUARAIDING,WA,-32.01474,117.40269,2
2371,Corrigin MPS,6375,CORRIGIN,WA,-32.32419114,117.8788542,2
2372,Nannup MPS,6275,NANNUP,WA,-33.982792,115.767484,2
2373,Wongan Hills MPS,6603,WONGAN HILLS,WA,-30.89459784,116.7232803,5
2374,Baptistcare Mirrambeena,6285,MARGARET RIVER,WA,-33.95202696,115.0702943,1
2375,Bethanie Beachside,6035,YANCHEP,WA,-31.544012,115.629683,1
2376,Aegis Anchorage,6030,MINDARIE,WA,-31.67765147,115.7093837,1
2377,Baptistcare David Buttfield Centre,6018,GWELUP,WA,-31.87221296,115.7972287,1
2378,Nimbin Multi-Purpose Service,2480,NIMBIN,NSW,-28.59756645,153.2230465,6
2379,Estia Health Taree,2430,TAREE,NSW,-31.87911785,152.4331693,1
2380,William Cape Gardens,2259,KANWAL,NSW,-33.26485637,151.4805477,1
2381,Bupa Greensborough,3088,GREENSBOROUGH,VIC,-37.681083,145.122106,1
2382,IRT Links Seaside,2500,WOLLONGONG,NSW,-34.434584,150.898834,1
2383,Chamberlain Gardens Aged Care,2250,WYOMING,NSW,-33.39866184,151.3636963,1
2384,Warrigal Mount Terry,2527,ALBION PARK,NSW,-34.59247797,150.7789596,1
2385,Henty Multi-Purpose Service,2658,HENTY,NSW,-35.51568803,147.0315229,1
2386,BlueCross Hansworth,3170,MULGRAVE,VIC,-37.933333,145.188393,1
2387,Japara Scottvale,3175,DANDENONG,VIC,-37.98586176,145.2056229,1
2388,Opal Coffs Harbour,2450,COFFS HARBOUR,NSW,-30.30631,153.092411,1
2389,Estia Health Forster,2428,FORSTER,NSW,-32.20940226,152.5321901,1
2390,Bourke Multi-Purpose Service,2840,BOURKE,NSW,-30.09273121,145.9480627,1
2391,Carinya House,2156,GLENHAVEN,NSW,-33.69961667,150.988937,1
2392,Groves House,2285,CARDIFF HEIGHTS,NSW,-32.935644,151.673121,1
2393,Bethanie Waters,6172,PORT KENNEDY,WA,-32.35759,115.77042,1
2394,Estia Health Wodonga,3690,WODONGA,VIC,-36.131627,146.838725,1
2395,Ranelagh Gardens,3930,MOUNT ELIZA,VIC,-38.178869,145.095695,1
2396,Emerald Terrace Aged Care,3106,TEMPLESTOWE,VIC,-37.760725,145.146066,1
2397,Aegis Stirling,6060,YOKINE,WA,-31.90419913,115.8605842,1
2398,Estia Health Southport,4215,SOUTHPORT,QLD,-27.95803789,153.4041186,1
2399,Catholic Healthcare Brigidine House,2031,RANDWICK,NSW,-33.91906335,151.2438526,1
2400,CCSSCI - On Luck Chinese Nursing Home,3111,DONVALE,VIC,-37.772159,145.19778,1
2401,Langford Grange,3977,CRANBOURNE EAST,VIC,-38.11293475,145.3003593,1
2402,Eldercare Seaford,5169,SEAFORD,SA,-35.181354,138.480815,1
2403,Doutta Galla Avondale Heights Aged Care Facility,3034,AVONDALE HEIGHTS,VIC,-37.75727679,144.8520216,1
2404,BlueCross Tarralla,3136,CROYDON,VIC,-37.79517601,145.2892177,1
2405,Greenway Gardens,3135,HEATHMONT,VIC,-37.83624843,145.2504237,1
2406,Dunedoo Multi-Purpose Service,2844,DUNEDOO,NSW,-32.017047,149.397093,1
2407,Fronditha Lower Templestowe,3107,TEMPLESTOWE LOWER,VIC,-37.7555231,145.1158216,1
2408,Batlow-Adelong Multi-Purpose Service,2730,BATLOW,NSW,-35.522964,148.148037,1
2409,Merriwa Multi-Purpose Service,2329,MERRIWA,NSW,-32.14146744,150.3574893,1
2410,Berrigan Multi-Purpose Service,2712,BERRIGAN,NSW,-35.6626,145.81218,1
2411,Guyra Multi-Purpose Service,2365,GUYRA,NSW,-30.21356555,151.6794206,1
2412,Junee Multi-Purpose Service,2663,JUNEE,NSW,-34.86493958,147.5792261,1
2413,Bingara Multi-Purpose Service,2404,BINGARA,NSW,-29.864553,150.579022,1
2414,Walcha Multi-Purpose Service,2354,WALCHA,NSW,-30.98470756,151.5974578,1
2415,Warialda Multi-Purpose Service,2402,WARIALDA,NSW,-29.53812353,150.5738636,1
2416,Tottenham Multi-Purpose Service,2873,TOTTENHAM,NSW,-32.24307971,147.3548354,4
2417,Tingha Multi-Purpose Service,2369,TINGHA,NSW,-29.94977476,151.2074625,1
2418,Tullamore Multi-Purpose Service,2874,TULLAMORE,NSW,-32.634703,147.568828,1
2419,Collinsville Hospital,4804,COLLINSVILLE,QLD,-20.55420685,147.8414265,1
2420,Cloncurry Hospital,4824,CLONCURRY,QLD,-20.70335623,140.5269873,1
2421,Drysdale Grove,3222,DRYSDALE,VIC,-38.17284355,144.5677592,1
2422,Anglican Care Warnervale Gardens,2259,WOONGARRAH,NSW,-33.23884728,151.4739752,1
2423,Arcare Burnside,3023,BURNSIDE,VIC,-37.75697169,144.7543549,1
2424,The Glen Residential Care Service,2536,CATALINA,NSW,-35.73458418,150.1840245,1
2425,Advantaged Care at Bondi Waters,2026,BONDI,NSW,-33.88876,151.268385,1
2426,Southern Cross Care Mawsons Court Residential Aged Care,2281,CAVES BEACH,NSW,-33.1053666,151.6447361,1
2427,Southern Cross Care Tenison Goulburn Residential Aged Care,2580,GOULBURN,NSW,-34.74826649,149.7311146,1
